incident_month,incident_year,injury_severity,latitude,longitude,month_year,shark_behaviour_generic,shark_behaviour_specific,site_category_cleaned,state_names,victim_injury,location,provoked_unprovoked,victim_gender,victim_activity,shark_common_name,shark_scientific_name,no_sharks,reference,injury_location,data_source,shark_identification_method,shark_behaviour,victim_age
2,1887,nan,-33.8,151.28333333333333,1887-02-01,circled,circled_sunken_boat,estuary_harbour,New South Wales,uninjured,"manly wharf, sydney",unprovoked,male,unmotorised boating,whaler shark,Carcharhinidae,,smh 24.2.1887,other: uninjured,media outlet,"shark behaviour, geographical location",circled sunken boat,
12,1887,major_lacerations,-33.81666666666667,151.08333333333334,1887-12-01,bit_other,bit_victim_on_body,river,New South Wales,fatal,"ryde, sydney harbour",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"green & whitley, smh 5.12.1887","torso, leg, pelvic region",media outlet,"bite analysis, shark behaviour, geographical location",bit victim on body,25.0
9,1888,nan,-19.85,145.4,1888-09-01,unknown,unknown,island_open_ocean,Queensland,injured,cooktown (gbr),provoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,,cairns hostipal register 11.9.1911,unknown,government report,"bite analysis, shark behaviour, geographical location",unknown,
12,1888,major_lacerations,-33.85,151.15,1888-12-01,bit_torso,bit_torso,estuary_harbour,New South Wales,fatal,"iron cove bridge, sydney",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"green, smh 10.12.1888",torso,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on torso,11.0
7,1889,nan,-38.333333333333336,144.61666666666667,1889-07-01,attacked,bit_victim,ocean_pelagic,Victoria,fatal,port phillip bay heads,unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,brisbane courier 9.7.1889,other: body not recovered,media outlet,"bite analysis, shark behaviour, geographical location",bit victim,
1,1890,major_lacerations,-42.733333333333334,147.23333333333332,1890-01-01,bit_leg,bit_leg,river,Tasmania,injured,"derwent, bridgewater",unprovoked,male,swimming,broadnose sevengill shark,Notorynchus cepedianus,1.0,"whitely, chris black researcher",thigh,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
4,1891,nan,-36.71666666666667,149.98333333333332,1891-04-01,bit_object,bit_lead_shoe,coastal,New South Wales,uninjured,tathra wharf,provoked,male,diving,wobbegong,Orectolobidae,1.0,richmond river herald 1.5.1891,other: uninjured,media outlet,"shark behaviour, geographical location",bit lead shoe,
6,1891,minor_lacerations,-38.333333333333336,144.31666666666666,1891-06-01,swam_at_victim,swam_at_victim,coastal,Victoria,injured,point danger of torquay,provoked,male,snorkelling,wobbegong,Orectolobidae,1.0,barnsdale advertiser 20.6.1891,arm,media outlet,"shark behaviour, geographical location",swam towards diver,
1,1892,major_lacerations,-10.116666666666667,142.13333333333333,1892-01-01,bit_torso,bit_torso,river,Queensland,fatal,"torres strait, badu island",provoked,male,diving,tiger shark,Galeocerdo cuvier ,1.0,"baldridge, shark&survl, whitley, aust woman's weekly 4.11.1944",torso,book,"shark behaviour, geographical location",bit victim on torso,
3,1892,other_teeth_marks,-23.366666666666667,150.5,1892-03-01,bit_leg,bit_leg,river,Queensland,injured,"rockhampton, fitzroy river",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,brisbane courier 1.4.1892,calf,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
11,1892,other_teeth_marks,-27.45,153.21666666666667,1892-11-01,bit_leg,bit_leg,coastal,Queensland,injured,"moreton bay, wellington point",unprovoked,female,swimming,whaler shark,Carcharhinidae,1.0,brisbane courier 9.11.1892,leg,media outlet,"shark behaviour, geographical location",bit victim on leg,
12,1892,abrasion,-27.433333333333334,153.08333333333334,1892-12-01,grazed,grazed,island_open_ocean,Queensland,injured,brisbane river,unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,camperdown cronical 6.2.1894,leg,media outlet,"bite analysis, shark behaviour, geographical location",grazed leg,
1,1893,nan,-28.766666666666666,114.6,1893-01-01,bit_object,bit_trouser_leg,coastal,Western Australia,uninjured,geraldton,provoked,male,fishing,wobbegong,Orectolobidae,1.0,commercial news 7.1.1893,other: uninjured,media outlet,"shark behaviour, geographical location",bit trouser leg,
1,1893,nan,-13.933333333333334,143.73333333333332,1893-01-01,unknown,unknown,ocean_pelagic,Queensland,fatal,claremont isles national park,unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,morning bulletin 25.2.1893,other: body not recovered,media outlet,"bite analysis, shark behaviour, geographical location",unknown,
4,1893,minor_lacerations,-9.816666666666666,142.7,1893-04-01,bit_leg,bit_leg,island_open_ocean,Queensland,injured,"torres strait, cap island",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,the brisbane courier 2.6.1893,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
11,1894,major_lacerations,-32.916666666666664,151.78333333333333,1894-11-01,bit_arm,bit_arm,coastal,New South Wales,injured,newcastle beach,unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,miners advocate 1894.,arm,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on arm,
1,1895,nan,-27.466666666666665,153,1895-01-01,bit_object,bit_scull_in_2_pieces,river,Queensland,uninjured,brisbane river,unprovoked,male,unmotorised boating,bull shark,Carcharhinus leucas,1.0,smh 21.3.1930,other: uninjured,media outlet,"bite analysis, shark behaviour, geographical location",bit scull in 2 pieces,25.0
2,1895,major_lacerations,-33.93333333333333,151.25,1895-02-01,bit_victim_on_leg_,bit_victim_on_leg_,estuary_harbour,New South Wales,fatal,"leichhardt, sydney harbour",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"green, shark&survl, brisbane courier 28.2.1895",leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg ,16.0
3,1895,major_lacerations,-24.9,152.23333333333332,1895-03-01,bit_foot,bit_foot,estuary_harbour,Queensland,injured,"burnett river, sharon",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,queensland times 21.3.1895,foot,media outlet,"bite analysis, shark behaviour, geographical location",bit foot,13.0
6,1895,nan,-20.783333333333335,115.53333333333333,1895-06-01,bit_multiple_times,bit_multiple_times,island_open_ocean,Western Australia,fatal,barrow island,provoked,male,diving,tiger shark,Galeocerdo cuvier ,4.0,the mercury 15.6.1895,other: body not recovered,media outlet,"bite analysis, shark behaviour, geographical location",bit victim multiple times,
11,1895,nan,-35.13333333333333,150.75,1895-11-01,bit_victim_on_legs,bit_victim_on_legs,coastal,New South Wales,fatal,"jervis bay, cape st george lighthouse",provoked,male,swimming,whaler shark,Carcharhinidae,3.0,the brisbane courier 18.11.1895,other: body not recovered,media outlet,shark behaviour,bit victim on legs,
12,1895,nan,-10.566666666666666,142.21666666666667,1895-12-01,bite_to_shoulder_dry_suit,bite_to_shoulder_dry_suit,island_open_ocean,Queensland,uninjured,"thursday island, torre strait",provoked,male,diving,tiger shark,Galeocerdo cuvier ,1.0,northern territory & gazette 17.1.1896,other: uninjured,media outlet,"shark behaviour, geographical location",bite to shoulder - dry suit,
12,1895,major_lacerations,-33.85,151.15,1895-12-01,bit_other,bit_victim_on_body,estuary_harbour,New South Wales,fatal,"iron cove bridge, sydney",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,smh 9.12.1895,torso,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on body,14.0
1,1896,major_lacerations,-33.86666666666667,151.18333333333334,1896-01-01,bit_other,bit_victim_on_body,estuary_harbour,New South Wales,fatal,"pyrmont baths, sydney",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,the west australian 14.1.1896,torso,media outlet,"shark behaviour, geographical location",bit victim on body,11.0
11,1896,nan,-33.85,121.88333333333334,1896-11-01,bit_victim_on_legs,bit_victim_on_legs,coastal,Western Australia,fatal,esperance,unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,kalgoorlie western argus 5.11.1896,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on legs,
1,1897,minor_lacerations,-31.066666666666666,152.83333333333334,1897-01-01,bit_thigh,bit_thigh,river,New South Wales,injured,"macleay river, kempsey",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,northern star 13.1.1897,thigh,media outlet,"bite analysis, shark behaviour, geographical location",bit thigh,12.0
12,1897,major_lacerations,-9.95,142.18333333333334,1897-12-01,unknown,unknown,island_open_ocean,Queensland,injured,"torres strait, mabuiag island ",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,newcastle morning herald 29.12.1897,torso,media outlet,"bite analysis, shark behaviour, geographical location",unknown,
9,1898,minor_lacerations,-32.71666666666667,152.11666666666667,1898-09-01,bit_foot,bit_foot,estuary_harbour,New South Wales,injured,"port stephens, nelson's bay",provoked,male,fishing,bull shark,Carcharhinus leucas,1.0,evening news 27.12.1898,foot,media outlet,"bite analysis, shark behaviour, geographical location",bit foot,
12,1898,minor_lacerations,-27.466666666666665,153.21666666666667,1898-12-01,bit_thigh,bit_thigh,coastal,Queensland,injured,"moreton bay, wellington point",provoked,male,fishing,whaler shark,Carcharhinidae,1.0,evening news 27.12.1898,thigh,media outlet,"bite analysis, shark behaviour, geographical location",bit thigh,
2,1899,minor_lacerations,-33.78333333333333,151.21666666666667,1899-02-01,bit_thigh,bit_thigh,estuary_harbour,New South Wales,injured,"sugar loaf bay, sydney harbour",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,albury banner & wodonga express 10.2.1899,thigh,media outlet,"bite analysis, shark behaviour, geographical location",bit thigh,
12,1899,minor_lacerations,-27.55,153.18333333333334,1899-12-01,bit_leg,bit_leg,estuary_harbour,Queensland,injured,"moreton bay, tingalpa creek, near wynnum",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,brisbane courier 21.12.1899,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit leg,
1,1900,major_lacerations,-33.85,151.15,1900-01-01,bit_leg,bit_leg,estuary_harbour,New South Wales,injured,"iron cove bridge, sydney",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,smh 29.1.1900,thigh,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
1,1900,major_lacerations,-11.6,130.95,1900-01-01,bit_arm,bit_arm,coastal,Northern Territory,injured,melville island,unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,,northern standard 31.3.1933,arm,media outlet,"bite analysis, shark behaviour, geographical location",bit arm,
9,1900,major_lacerations,-19.25,146.81666666666666,1900-09-01,bit_leg,bit_leg,estuary_harbour,Queensland,injured,townsville harbour,unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,brisbane courier 17.9.1900,calf,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
11,1900,nan,-10.55,142.38333333333333,1900-11-01,unknown,unknown,island_open_ocean,Queensland,fatal,torres strait (unknown location),provoked,male,snorkelling,shark_not_known,shark_not_known,,brisbane courier 14.9.1901,unknown,media outlet,unknown,unknown,
12,1900,major_lacerations,-33.78333333333333,151.23333333333332,1900-12-01,bit_leg,bit_leg,estuary_harbour,New South Wales,fatal,"middle harbour, folly point, sydney harbour",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,smh 29.12.1900,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,21.0
1,1901,major_lacerations,-11.6,130.95,1901-01-01,bit_leg,bit_leg,coastal,Northern Territory,injured,melville island,unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,,northern standard 31.3.1933,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
1,1901,major_lacerations,-27.466666666666665,153,1901-01-01,bit_leg,bit_leg,river,Queensland,fatal,"brisbane river, rowing club",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,the west australian 23.1.1901,thigh,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,13.0
2,1901,minor_lacerations,-16.85,145.75,1901-02-01,bit_head,bit_head,river,Queensland,injured,barron river mouth,provoked,male,swimming,wobbegong,Orectolobidae,1.0,north queensland register 4.2.1901,head,media outlet,"bite analysis, shark behaviour, geographical location",bit head,
4,1901,major_lacerations,-10.566666666666666,142.21666666666667,1901-04-01,bit_other,bit_stomach,island_open_ocean,Queensland,injured,"thursday island, torre strait",provoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,,the advertiser 25.9.1901,"torso, shoulder",media outlet,"bite analysis, shark behaviour, geographical location",bit victim on stomach,
4,1901,major_lacerations,-10.566666666666666,142.21666666666667,1901-04-01,bit_shoulder,bit_shoulder,island_open_ocean,Queensland,injured,"thursday island, torre strait",provoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,,the advertiser 25.9.1901,torso,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on shoulder,
12,1901,major_lacerations,-27.466666666666665,153,1901-12-01,bit_torso,bit_torso,estuary_harbour,Queensland,injured,"brisbane river, south brisbane cemetery",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,brisbane courier 1.12.1901,"torso, leg, pelvic region",media outlet,unknown,bit victim on torso,
1,1902,major_lacerations,-27.483333333333334,153,1902-01-01,bit_victim_on_legs,bit_victim_on_legs,river,Queensland,injured,"brisbane river, highgate hill",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,the brisbane courier 20.1.1902,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on legs,16.0
1,1902,abrasion,-27.433333333333334,153.16666666666666,1902-01-01,grazed,grazed,coastal,Queensland,injured,"moreton bay, wynnum south",provoked,male,swimming,whaler shark,Carcharhinidae,1.0,the brisbane courier 7.1.1902,torso,media outlet,"bite analysis, shark behaviour, geographical location",grazed victim with fin,
1,1903,major_lacerations,-33.81666666666667,151.15,1903-01-01,bit_leg,bit_leg,river,New South Wales,fatal,"lane cove river, sydney",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,sydney morning herald 12.1.1903,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,20.0
2,1903,nan,-36.63333333333333,150,1903-02-01,bit_object,bit_trouser_leg,estuary_harbour,New South Wales,uninjured,"middle lagoon, tanja",provoked,male,fishing,bull shark,Carcharhinus leucas,1.0,evening news 6.2.1903,other: uninjured,media outlet,"shark behaviour, geographical location",bit trouser leg,
3,1903,major_lacerations,-27.7,153.28333333333333,1903-03-01,bit_leg,bit_leg,river,Queensland,fatal,logan river,unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,the argus 16.3.1903,leg,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,
5,1903,nan,-34.666666666666664,150.85,1903-05-01,swam_at_victim,swam_at_victim,coastal,New South Wales,uninjured,kiama,provoked,male,diving,whaler shark,Carcharhinidae,1.0,the mercury 9.5.1903,other: uninjured,media outlet,"bite analysis, shark behaviour, geographical location",swam towards diver,
3,1904,minor_lacerations,-27.416666666666668,153.11666666666667,1904-03-01,bit_torso,bit_torso,river,Queensland,injured,"brisbane river, pinkenba",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,queensland figaro 31.3.1904,torso,media outlet,"bite analysis, shark behaviour, geographical location",bit torso,
